Run,Streak Target,Flips Required
65,15,66401
65,16,193599
65,17,141571
65,18,263703
65,19,201327
65,20,1831465
66,1,0
66,2,2
66,3,18
66,4,4
66,5,73
66,6,41
66,7,44
66,8,337
66,9,1613
66,10,35
66,11,5376
66,12,7767
66,13,5487
66,14,21261
66,15,4674
66,16,54864
66,17,27879
66,18,12348
66,19,1111895
66,20,1369199
67,1,0
67,2,2
67,3,2
67,4,8
67,5,36
67,6,8
67,7,215
67,8,255
67,9,1171
67,10,737
67,11,951
67,12,4438
67,13,2976
67,14,9896
67,15,7850
67,16,46472
67,17,38548
67,18,1630947
67,19,326852
67,20,663244
68,1,0
68,2,2
68,3,4
68,4,11
68,5,52
68,6,17
68,7,38
68,8,427
68,9,572
68,10,1166
68,11,1038
68,12,1942
68,13,325
68,14,3122
68,15,94834
68,16,14287
68,17,62065
68,18,426624
68,19,1219068
68,20,2826403
69,1,0
69,2,2
69,3,3
69,4,4
69,5,11
69,6,132
69,7,145
69,8,821
69,9,1535
69,10,530
69,11,826
69,12,3062
69,13,35616
69,14,9209
69,15,6919
69,16,8204
69,17,76328
69,18,26965
69,19,2243158
69,20,856677
70,1,0
70,2,1
70,3,8
70,4,4
70,5,27
70,6,63
70,7,221
70,8,334
70,9,1162
70,10,139
70,11,10
70,12,17025
70,13,2223
70,14,22723
70,15,3759
70,16,149388
70,17,195804
70,18,109595
70,19,837914
70,20,288625
71,1,0
71,2,1
71,3,5
71,4,3
71,5,4
71,6,20
71,7,192
71,8,18
71,9,54
71,10,1271
71,11,2325
71,12,9459
71,13,3503
71,14,21857
71,15,5889
71,16,56174
71,17,171957
71,18,166452
71,19,215454
71,20,2230118
72,1,0
72,2,2
72,3,4
72,4,16
72,5,10
72,6,55
72,7,332
72,8,281
72,9,180
72,10,1164
72,11,1503
72,12,3236
72,13,2726
72,14,1554
72,15,71272
72,16,25803
72,17,9226
72,18,167908
72,19,214411
72,20,87051
73,1,0
73,2,1
73,3,6
73,4,34
73,5,64
73,6,38
73,7,136
73,8,911
73,9,282
73,10,1321
73,11,2233
73,12,3070
73,13,24178
73,14,153
73,15,35941
73,16,17110
73,17,20201
73,18,698300
73,19,70692
73,20,2770584
74,1,0
74,2,4
74,3,4
74,4,11
74,5,54
74,6,53
74,7,162
74,8,257
74,9,217
74,10,648
74,11,1574
74,12,1557
74,13,27082
74,14,16563
74,15,27117
74,16,29193
74,17,35717
74,18,513371
74,19,1317613
74,20,455152
75,1,0
75,2,1
75,3,14
75,4,5
75,5,15
75,6,34
75,7,69
75,8,193
75,9,49
75,10,274
75,11,533
75,12,2101
75,13,13910
75,14,29549
75,15,30322
75,16,19451
75,17,80389
75,18,62908
75,19,338282
75,20,903700
76,1,0
76,2,1
76,3,3
76,4,10
76,5,53
76,6,25
76,7,300
76,8,110
76,9,381
76,10,694
76,11,677
76,12,444
76,13,3085
76,14,21143
76,15,59966
76,16,133543
76,17,103197
76,18,68742
76,19,1299521
76,20,1243774
77,1,0
77,2,1
77,3,11
77,4,7
77,5,57
77,6,9
77,7,97
77,8,89
77,9,221
77,10,778
77,11,559
77,12,8472
77,13,5115
77,14,5902
77,15,1587
77,16,24177
77,17,219110
77,18,213750
77,19,201442
77,20,335222
78,1,0
78,2,2
78,3,2
78,4,8
78,5,31
78,6,26
78,7,317
78,8,38
78,9,810
78,10,573
78,11,2351
78,12,15469
78,13,7679
78,14,39424
78,15,27753
78,16,11255
78,17,45772
78,18,20084
78,19,8362
78,20,1027486
79,1,0
79,2,2
79,3,6
79,4,16
79,5,4
79,6,44
79,7,66
79,8,505
79,9,601
79,10,664
79,11,1396
79,12,1610
79,13,7078
79,14,22950
79,15,21661
79,16,59703
79,17,133530
79,18,49495
79,19,760307
79,20,281552
80,1,0
80,2,2
80,3,2
80,4,5
80,5,17
80,6,105
80,7,16
80,8,38
80,9,214
80,10,1038
80,11,3923
80,12,1604
80,13,128
80,14,19855
80,15,9430
80,16,63784
80,17,120826
80,18,214821
80,19,380392
80,20,1801304
81,1,0
81,2,1
81,3,4
81,4,3
81,5,4
81,6,14
81,7,50
81,8,30
81,9,1309
81,10,1786
81,11,697
81,12,659
81,13,20210
81,14,736
81,15,9912
81,16,10145
81,17,594200
81,18,360604
81,19,961257
81,20,1424844
82,1,0
82,2,3
82,3,9
82,4,11
82,5,4
82,6,92
82,7,474
82,8,651
82,9,147
82,10,1234
82,11,1137
82,12,307
82,13,10549
82,14,1584
82,15,22676
82,16,105655
82,17,89664
82,18,99338
82,19,46358
82,20,1759910
83,1,0
83,2,4
83,3,2
83,4,32
83,5,19
83,6,32
83,7,149
83,8,378
83,9,2283
83,10,167
83,11,2156
83,12,4468
83,13,14576
83,14,26009
83,15,15918
83,16,24738
83,17,325373
83,18,181041
83,19,2339882
83,20,261778
84,1,0
84,2,3
84,3,10
84,4,6
84,5,14
84,6,73
84,7,20
84,8,264
84,9,34
84,10,616
84,11,226
84,12,1567
84,13,896
84,14,472
84,15,47575
84,16,26302
84,17,138411
84,18,94610
84,19,81972
84,20,1073772
85,1,0
85,2,1
85,3,4
85,4,12
85,5,49
85,6,38
85,7,46
85,8,69
85,9,29
85,10,1339
85,11,471
85,12,1565
85,13,11884
85,14,17794
85,15,12485
85,16,151434
85,17,58422
85,18,83390
85,19,275417
85,20,1156141
86,1,0
86,2,1
86,3,8
86,4,7
86,5,36
86,6,70
86,7,27
86,8,7
86,9,457
86,10,1654
86,11,1707
86,12,1030
86,13,4848
86,14,7562
86,15,7620
86,16,141682
86,17,94195
86,18,907535
86,19,268289
86,20,1415239
87,1,0
87,2,3
87,3,22
87,4,18
87,5,7
87,6,51
87,7,84
87,8,17
87,9,656
87,10,2334
87,11,938
87,12,1959
87,13,5346
87,14,7175
87,15,20526
87,16,54824
87,17,202505
87,18,216298
87,19,101826
87,20,1741707
88,1,0
88,2,2
88,3,3
88,4,5
88,5,42
88,6,116
88,7,180
88,8,181
88,9,559
88,10,72
88,11,1292
88,12,14459
88,13,2564
88,14,15187
88,15,1859
88,16,17581
88,17,196383
88,18,610801
88,19,181021
88,20,391917
89,1,0
89,2,1
89,3,6
89,4,3
89,5,15
89,6,137
89,7,208
89,8,201
89,9,419
89,10,2285
89,11,729
89,12,787
89,13,27683
89,14,57531
89,15,12130
89,16,11624
89,17,28055
89,18,218410
89,19,1057658
89,20,756205
90,1,0
90,2,3
90,3,4
90,4,38
90,5,49
90,6,132
90,7,196
90,8,191
90,9,2314
90,10,241
90,11,5645
90,12,2538
90,13,5513
90,14,16519
90,15,1746
90,16,20407
90,17,11236
90,18,21091
90,19,1235486
90,20,779091
91,1,0
91,2,1
91,3,7
91,4,28
91,5,17
91,6,334
91,7,397
91,8,65
91,9,127
91,10,2690
91,11,320
91,12,1458
91,13,2437
91,14,8448
91,15,33388
91,16,47792
91,17,74519
91,18,102082
91,19,53285
91,20,2479532
92,1,0
92,2,2
92,3,10
92,4,3
92,5,13
92,6,18
92,7,13
92,8,138
92,9,574
92,10,117
92,11,93
92,12,1315
92,13,11067
92,14,849
92,15,1399
92,16,62146
92,17,44620
92,18,54109
92,19,539459
92,20,1332907
93,1,0
93,2,1
93,3,8
93,4,35
93,5,12
93,6,34
93,7,225
93,8,28
93,9,209
93,10,1188
93,11,2415
93,12,7141
93,13,6768
93,14,2617
93,15,16499
93,16,14015
93,17,145130
93,18,360129
93,19,430043
93,20,205848
94,1,0
94,2,3
94,3,31
94,4,10
94,5,43
94,6,40
94,7,183
94,8,639
94,9,238
94,10,1792
94,11,794
94,12,5801
94,13,8063
94,14,20191
94,15,11206
94,16,80672
94,17,374809
94,18,1216
94,19,19625
94,20,222368
95,1,0
95,2,1
95,3,3
95,4,3
95,5,119
95,6,13
95,7,84
95,8,105
95,9,247
95,10,2015
95,11,3667
95,12,608
95,13,3760
95,14,967
95,15,29310
95,16,241301
95,17,91447
95,18,182041
95,19,1320773
95,20,2493568
96,1,0
96,2,2
96,3,3
96,4,7
96,5,108
96,6,5
96,7,100
96,8,138
96,9,325
96,10,79
96,11,860
96,12,2917
96,13,17190
96,14,8139
96,15,8507
96,16,139840
96,17,286538
96,18,381170
96,19,888744
96,20,5653792
97,1,0
97,2,1
97,3,11
97,4,11
97,5,9
97,6,172
97,7,34
97,8,100
97,9,82
97,10,99
97,11,275
97,12,1333
97,13,4947
97,14,74007
97,15,21802
97,16,16273
97,17,104613
97,18,36155
97,19,1104073
97,20,2954290
98,1,0
98,2,2
98,3,16
98,4,17
98,5,86
98,6,14
98,7,125
98,8,113
98,9,1481
98,10,861
98,11,1958
98,12,10487
98,13,6300
98,14,616
98,15,131626
98,16,97209
98,17,54591
98,18,61548
98,19,25174
98,20,1967194
99,1,0
99,2,4
99,3,9
99,4,15
99,5,62
99,6,154
99,7,177
99,8,187
99,9,609
99,10,353
99,11,2800
99,12,2467
99,13,2859
99,14,57324
99,15,21502
99,16,28554
99,17,192824
99,18,37762
99,19,183226
99,20,1604909
100,1,0
100,2,3
100,3,4
100,4,14
100,5,52
100,6,36
100,7,259
100,8,648
100,9,257
100,10,2874
100,11,1183
100,12,331
100,13,13859
100,14,13782
100,15,18687
100,16,38089
100,17,154452
100,18,872927
100,19,319833
100,20,850576
101,1,0
101,2,6
101,3,2
101,4,10
101,5,33
101,6,235
101,7,8
101,8,520
101,9,1093
101,10,2601
101,11,1014
101,12,6489
101,13,5044
101,14,102459
101,15,2909
101,16,25066
101,17,150929
101,18,9185
101,19,1171651
101,20,1940274
102,1,0
102,2,1
102,3,6
102,4,6
102,5,33
102,6,55
102,7,57
102,8,25
102,9,104
102,10,231
102,11,1386
102,12,2466
102,13,28123
102,14,2235
102,15,82723
102,16,229638
102,17,1184
102,18,219019
102,19,757249
102,20,969426
103,1,0
103,2,1
103,3,13
103,4,10
103,5,50
103,6,79
103,7,155
103,8,98
103,9,309
103,10,554
103,11,89
103,12,200
103,13,4686
103,14,7040
103,15,4729
103,16,247358
103,17,170345
103,18,117979
103,19,914898
103,20,1050889
104,1,0
104,2,1
104,3,5
104,4,37
104,5,10
104,6,38
104,7,249
104,8,531
104,9,273
104,10,3033
104,11,1519
104,12,8188
104,13,11156
104,14,3714
104,15,10691
104,16,209020
104,17,60590
104,18,362616
104,19,572041
104,20,82655
105,1,0
105,2,1
105,3,3
105,4,10
105,5,29
105,6,29
105,7,275
105,8,469
105,9,78
105,10,1502
105,11,4144
105,12,11268
105,13,1224
105,14,9334
105,15,68331
105,16,1774
105,17,353482
105,18,236330
105,19,73899
105,20,444109
106,1,0
106,2,2
106,3,2
106,4,23
106,5,79
106,6,14
106,7,7
106,8,238
106,9,391
106,10,982
106,11,848
106,12,7175
106,13,7415
106,14,36823
106,15,49504
106,16,77978
106,17,255110
106,18,678074
106,19,312830
106,20,135020
107,1,0
107,2,8
107,3,8
107,4,12
107,5,70
107,6,25
107,7,30
107,8,358
107,9,60
107,10,410
107,11,1055
107,12,1319
107,13,20775
107,14,337
107,15,17616
107,16,56223
107,17,336265
